uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months
1,1,Y,C,N,1665,3256.0,1615.61,1554.93,3226.0,1656,29.9,62.04,31.85,112,65,30,108.0,63.0,31.0,R,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,2.0,2.0,,1.0,1.0,O,4.0,S,U,5.0,M,3.0,,,A,0.0,H,U,U,U,U,U,Y,1395.0,1000032,30.0,94.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,2.0,0.0,1.666666667,0.0,5.333333333,0.0,41.66666667,0.0,13.0,0.0,34.33333333,0.0,0.0,0.0,0.0,5.0,0.0,49.76333333,0.0,19.50666667,1.0,9.843333333,0.0,0.0,26.33333333,0.0,45.40333333,0.0,19.33333333,0.0,23.86666667,0.0,3.666666667,41.66666667,34.33333333,0.0,0.0,0,54
1,1,N,A,N,4178,9279.0,1830.13,1830.13,9194.0,4120,36.6,183.88,82.4,142,57,36,134.0,57.0,37.0,S,DALLAS AREA,Y,N,149.9899902,4.0,3.0,WCMB,0.0,0.0,O,7.0,S,M,1.0,M,5.0,,C,A,0.0,N,U,U,Y,U,U,Y,628.0,1000033,35.5525,138.75,34.99,0.2475,0.0,0.0,0.0,0.0,0.0,-10.75,-0.5625,0.0,0.0,0.666666667,0.0,3.333333333,0.0,22.33333333,0.0,24.33333333,0.0,18.33333333,0.0,0.0,0.0,0.0,13.0,0.0,34.63333333,0.0,72.50666667,3.666666667,1.66,0.333333333,1.11,27.33333333,0.0,71.67666667,0.0,15.33333333,0.0,35.46333333,0.0,0.666666667,22.33333333,18.33333333,0.0,0.333333333,0,52
1,1,Y,A,N,657,1522.0,1174.43,929.35,1502.0,646,16.9,27.31,11.75,51,18,22,36.0,14.0,20.0,T,MIDWEST AREA,T,N,99.98999023,2.0,2.0,WCMB,0.0,0.0,O,15.0,S,M,2.0,M,7.0,,C,A,1.0,N,U,U,U,U,U,Y,138.0,1000034,21.15,45.5,16.99,0.0,14.0,4.16,3.77,0.39,0.0,-15.5,-4.16,1.333333333,0.0,3.0,0.0,7.333333333,0.0,32.0,0.333333333,0.666666667,0.0,20.33333333,0.333333333,0.0,0.0,0.0,0.333333333,0.0,32.59,1.29,2.276666667,0.0,0.0,0.333333333,0.066666667,7.0,0.0,8.953333333,0.0,14.0,0.333333333,25.91333333,1.29,4.333333333,32.33333333,20.66666667,0.0,0.0,0,58
2,1,N,A,N,3897,6246.02,1873.74,1837.18,6207.02,3879,34.02,114.94,71.83,52,30,29,84.0,47.0,29.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,2.0,2.0,WC,1.0,0.0,O,7.0,M,A,6.0,M,9.0,3.0,,A,0.0,N,U,U,U,U,Y,Y,917.0,1000035,28.5,65.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,0.0,0.333333333,0.0,0.0,0.0,1.333333333,0.0,17.33333333,0.0,24.33333333,0.0,16.0,0.0,0.0,0.0,0.0,13.66666667,0.0,15.1,0.0,25.95333333,4.333333333,3.693333333,0.0,0.0,31.66666667,0.0,32.44333333,0.0,6.333333333,0.0,8.61,0.0,0.333333333,17.33333333,16.0,0.0,0.333333333,0,56
1,1,N,A,N,22974,55673.23,4566.18,4345.2,54702.23,22668,83.56,1051.97,435.92,1198,499,100,1132.0,440.0,80.0,T,MIDWEST AREA,Y,N,199.9899902,4.0,3.0,WCMB,0.0,0.0,O,2.0,,U,2.0,M,7.0,2.0,C,,0.0,I,U,U,U,U,U,Y,258.0,1000036,99.9125,1193.75,75.0,0.495,97.25,24.3125,24.3125,0.0,0.0,-13.75,-0.1625,11.0,0.0,5.0,0.0,53.33333333,0.0,409.3333333,0.0,100.3333333,0.0,342.6666667,0.0,2.666666667,3.0,2.143333333,36.33333333,0.0,575.1033333,0.0,287.97,91.33333333,87.16666667,12.33333333,28.29333333,370.0,0.0,767.6766667,0.0,65.66666667,0.0,95.39666667,0.0,16.0,409.3333333,342.6666667,0.0,11.66666667,0,54
2,2,Y,A,N,2139,3827.0,1518.34,1517.47,3827.0,2139,28.63,72.21,40.36,124,78,30,103.0,63.0,30.0,T,MIDWEST AREA,Y,N,149.9899902,5.0,3.0,WCMB,1.0,0.0,O,2.0,S,M,2.0,M,9.0,2.0,C,A,0.0,N,U,U,Y,U,U,Y,630.0,1000037,30.0,155.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25,0.0,2.0,0.0,2.0,0.0,3.0,0.0,71.33333333,0.0,12.0,0.0,64.33333333,0.0,0.0,0.0,0.0,7.333333333,0.0,80.75666667,0.0,13.88666667,5.0,5.573333333,4.0,2.826666667,61.66666667,0.0,83.68666667,0.0,14.66666667,0.0,10.95666667,0.0,4.0,71.33333333,64.33333333,0.0,0.0,0,56
1,1,Y,A,N,1226,3109.0,1006.81,967.07,3074.0,1210,19.34,61.48,24.2,82,29,21,73.0,27.0,20.0,U,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1.0,1.0,,1.0,0.0,O,1.0,S,M,2.0,M,7.0,2.0,I,A,0.0,N,U,U,U,U,U,Y,1570.0,1000038,22.3675,90.75,16.99,0.0,0.75,0.3375,0.3375,0.0,0.0,26.25,3.0725,0.0,0.0,0.0,0.0,18.66666667,0.0,34.66666667,0.0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,11.33333333,0.0,14.34666667,0.0,46.79666667,5.666666667,4.566666667,6.0,17.21,21.66666667,0.0,42.21333333,0.0,5.666666667,0.0,18.93,0.0,0.0,34.66666667,16.0,0.0,0.0,1,52
1,1,N,A,N,9655,16089.60333,2362.05,2291.63,15771.6,9454,41.67,286.76,171.89,156,114,32,245.0,153.0,38.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,79.98999023,3.0,3.0,WCMB,1.0,0.0,O,13.0,S,M,2.0,M,9.0,,C,A,0.0,N,U,U,U,U,U,Y,786.0,1000039,33.5625,197.5,30.0,0.2475,8.5,3.315,0.0,3.315,0.0,123.5,4.8375,6.333333333,0.0,1.333333333,0.0,27.0,0.0,94.0,1.666666667,42.66666667,0.0,62.0,1.666666667,0.0,0.0,0.0,32.33333333,0.0,39.83333333,3.353333333,21.94666667,11.0,6.266666667,0.666666667,1.053333333,41.0,0.0,34.44666667,0.0,41.66666667,1.666666667,27.33333333,3.353333333,7.666666667,95.66666667,63.66666667,0.0,0.0,1,58
2,1,Y,A,N,3599,5970.016667,1591.01,1365.48,5894.02,3545,26.26,113.35,68.17,177,86,31,167.0,93.0,31.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,29.98999023,4.0,3.0,WCMB,1.0,1.0,O,14.0,S,M,3.0,M,9.0,2.0,C,A,0.0,J,U,U,U,Y,U,Y,179.0,1000040,33.4775,195.5,29.99,0.0,0.25,0.0975,0.0,0.0975,2.565,54.5,8.5725,6.666666667,0.0,0.333333333,0.0,6.333333333,0.0,33.33333333,0.333333333,42.66666667,0.0,26.0,0.333333333,0.0,0.0,0.0,20.33333333,0.666666667,39.12333333,0.083333333,74.13,9.666666667,8.643333333,5.666666667,8.573333333,38.0,0.333333333,73.66666667,0.083333333,19.33333333,0.0,39.58666667,0.0,7.0,33.66666667,26.33333333,0.0,0.0,1,54
3,3,U,A,N,5676,13430.0,2741.17,2709.95,13403.0,5660,48.39,239.34,101.07,721,258,93,621.0,243.0,79.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,199.9899902,3.0,3.0,WCMB,1.0,1.0,O,7.0,S,M,4.0,M,8.0,1.0,C,A,0.0,N,U,U,U,Y,U,Y,107.0,1000041,82.1625,660.0,50.0,0.0,100.75,30.225,30.225,0.0,1.9375,-184.0,-31.5625,3.0,0.0,2.0,0.0,10.33333333,0.0,127.0,0.0,95.33333333,0.0,113.3333333,0.0,0.0,0.0,0.0,38.33333333,0.333333333,181.7,0.0,377.4533333,67.66666667,87.27666667,1.333333333,4.91,162.0,0.0,475.49,0.0,32.33333333,0.0,83.66333333,0.0,5.0,127.0,113.3333333,0.0,2.666666667,0,57
2,2,N,A,N,2858,4832.0,1451.04,1451.04,4818.0,2850,27.9,92.65,54.81,72,46,30,105.0,65.0,31.0,S,MIDWEST AREA,Y,N,79.98999023,4.0,3.0,WCMB,0.0,0.0,O,15.0,S,M,5.0,M,9.0,,,A,0.0,N,U,U,U,U,U,Y,616.0,1000042,30.0,56.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,0.0,1.0,0.0,0.666666667,0.0,4.0,0.0,30.66666667,0.0,10.33333333,0.0,25.33333333,0.0,0.333333333,0.333333333,0.323333333,5.666666667,0.0,27.04666667,0.0,13.48333333,4.0,2.983333333,3.333333333,6.79,29.33333333,0.0,31.08666667,0.0,6.0,0.0,9.443333333,0.0,1.666666667,30.66666667,25.33333333,0.0,0.0,0,53
1,1,Y,C,N,5987,19426.0,2909.82,2847.32,19390.0,5967,56.95,387.8,119.34,261,73,56,288.0,95.0,56.0,S,MIDWEST AREA,Y,N,29.98999023,4.0,3.0,WC,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,1155.0,1000043,55.5125,262.0,54.98,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.5325,0.333333333,0.0,0.0,0.0,9.333333333,0.0,39.0,0.0,27.0,0.0,29.66666667,0.0,0.0,0.0,0.0,7.333333333,0.0,65.93333333,0.0,151.1666667,9.333333333,4.32,7.333333333,46.38666667,27.66666667,0.0,90.88666667,0.0,28.66666667,0.0,126.2133333,0.0,0.333333333,39.0,29.66666667,0.0,0.333333333,1,51
1,1,Y,A,N,318,1370.0,968.88,968.28,1317.0,304,18.27,24.85,5.74,5,4,16,15.0,5.0,16.0,S,DALLAS AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,10.0,S,M,5.0,M,6.0,,,A,1.0,N,U,U,U,U,U,Y,1661.0,1000044,16.14,3.75,16.99,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,0.0,0.0,0.0,1.0,0.0,1.666666667,0.0,5.666666667,0.0,0.666666667,0.0,3.0,0.0,0.0,0.0,0.0,0.666666667,0.0,1.533333333,0.0,0.16,0.0,0.0,0.0,0.0,3.0,0.0,1.61,0.0,0.666666667,0.0,0.083333333,0.0,1.0,5.666666667,3.0,0.0,0.0,1,55
2,2,N,A,N,3683,8471.0,2382.62,2340.31,8434.0,3671,41.79,150.61,65.55,82,31,60,70.0,28.0,60.0,T,CHICAGO AREA,N,R,9.989997864,3.0,2.0,,0.0,0.0,O,2.0,S,M,2.0,M,6.0,1.0,C,A,0.0,N,U,Y,Y,U,U,Y,1072.0,1000045,59.99,67.75,69.99,0.0,0.0,0.0,0.0,0.0,0.0,-42.75,0.0,0.333333333,0.0,0.0,0.0,3.0,0.0,26.66666667,0.0,8.333333333,0.0,23.66666667,0.0,0.0,0.0,0.0,4.666666667,0.0,52.38333333,0.0,9.936666667,3.333333333,3.28,1.666666667,1.783333333,23.0,0.0,54.52666667,0.0,6.333333333,0.0,7.793333333,0.0,0.333333333,26.66666667,23.66666667,0.0,0.0,1,57
2,1,N,B,N,11193,35976.01667,3808.91,3749.51,35811.02,11110,70.75,675.68,209.62,684,224,58,705.0,235.0,62.0,S,PHILADELPHIA AREA,N,N,79.98999023,2.0,2.0,WC,0.0,0.0,O,8.0,,B,1.0,M,9.0,,C,,0.0,S,U,U,U,U,U,Y,864.0,1000046,57.98,683.75,54.98,0.0,3.0,0.75,0.75,0.0,0.0,-1.75,0.6,15.66666667,0.0,1.333333333,0.0,23.66666667,0.0,176.3333333,0.0,70.33333333,0.0,140.0,0.0,5.0,15.33333333,12.12333333,32.33333333,0.0,304.46,0.0,203.68,19.33333333,23.4,0.333333333,0.076666667,131.3333333,0.0,357.2533333,0.0,54.33333333,0.0,150.8866667,0.0,17.0,176.3333333,140.0,0.0,0.666666667,1,55
3,3,Y,A,N,2908,4672.0,1555.0,1504.75,4665.0,2904,30.71,95.2,59.27,140,84,33,100.0,60.0,32.0,R,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1.0,1.0,,1.0,1.0,O,15.0,S,M,4.0,M,5.0,2.0,I,A,0.0,N,U,U,U,U,U,Y,1549.0,1000047,32.055,137.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.75,-2.055,0.333333333,0.0,0.0,0.0,10.66666667,0.0,43.66666667,0.0,60.0,0.0,32.66666667,0.0,0.0,0.0,0.0,49.0,0.0,34.59,0.0,39.4,3.333333333,1.646666667,5.666666667,5.0,50.0,0.0,52.15,0.0,14.0,0.0,21.84,0.0,0.333333333,43.66666667,32.66666667,0.0,0.333333333,1,51
5,4,N,A,N,14937,32772.0,3187.88,3127.38,32612.0,14853,62.55,652.24,297.06,920,337,78,814.0,326.0,93.0,T,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,8.0,3.0,WCMB,0.0,0.0,O,8.0,S,M,6.0,M,5.0,3.0,I,A,0.0,H,U,U,U,U,U,Y,151.0,1000048,78.2875,851.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.5,-0.0375,10.66666667,0.0,6.333333333,0.0,47.0,0.0,193.6666667,0.0,145.0,0.0,138.3333333,0.0,1.0,19.0,18.44333333,55.66666667,0.0,227.1166667,0.0,304.7933333,54.66666667,21.51666667,29.66666667,50.02,200.6666667,0.0,365.9633333,0.0,74.0,0.0,165.9466667,0.0,17.0,193.6666667,138.3333333,0.0,6.0,1,53
1,1,Y,B,N,5104,9615.0,1803.31,1778.65,9584.0,5087,34.88,187.92,99.75,868,276,134,476.0,164.0,86.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,5.0,4.0,WCMB,1.0,0.0,O,15.0,S,M,2.0,M,7.0,1.0,C,A,0.0,N,U,Y,Y,Y,Y,Y,162.0,1000049,107.235,782.0,24.99,0.0,232.75,86.1175,86.1175,0.0,0.0,-258.0,-80.045,1.0,0.0,0.666666667,0.0,3.0,0.0,21.0,0.0,168.3333333,0.0,17.33333333,0.0,0.333333333,4.0,4.0,40.33333333,0.0,41.66333333,0.0,786.7366667,1.333333333,1.076666667,0.0,0.0,64.33333333,0.0,243.1333333,0.0,119.3333333,0.0,585.2666667,0.0,1.666666667,21.0,17.33333333,0.0,2.666666667,1,55
2,1,N,A,N,18690,52365.07667,7671.92,7392.02,52303.08,18654,134.4,950.97,339.16,221,94,55,241.0,102.0,55.0,,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,99.98999023,7.0,5.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,192.0,1000050,54.2275,210.25,52.99,1.2375,0.0,0.0,0.0,0.0,0.0,-32.25,-1.2375,1.333333333,0.0,0.0,0.0,8.333333333,0.0,82.66666667,0.0,44.33333333,0.0,73.33333333,0.0,0.0,0.0,0.0,25.33333333,1.0,115.2933333,0.0,66.67666667,15.66666667,16.70666667,0.0,0.0,94.0,0.0,143.6166667,0.0,16.0,0.0,38.35333333,0.0,1.333333333,82.66666667,73.33333333,0.0,1.0,1,57
1,1,N,A,N,5742,19818.04,2870.33,2755.59,19477.04,5614,56.24,397.49,114.57,15,7,31,8.0,4.0,33.0,S,TENNESSEE AREA,Y,N,29.98999023,3.0,2.0,WC,0.0,0.0,O,15.0,S,M,3.0,M,3.0,2.0,C,A,1.0,I,U,U,U,U,U,Y,985.0,1000051,30.26,23.75,29.99,0.0,0.0,0.0,0.0,0.0,0.0,25.25,-0.27,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.333333333,0.0,9.0,0.0,0.666666667,11.0,10.55,0.333333333,0.0,23.95666667,0.0,0.133333333,3.666666667,6.963333333,0.0,0.0,4.0,0.0,15.53666667,0.0,5.333333333,0.0,8.553333333,0.0,0.0,11.0,9.0,0.0,0.0,1,51
2,2,Y,A,N,4186,6269.126667,1421.72,1390.86,6198.13,4146,33.92,151.17,101.12,302,193,43,300.0,189.0,42.0,T,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,2.0,2.0,WC,1.0,0.0,O,11.0,S,M,4.0,M,8.0,2.0,I,,0.0,G,U,U,U,U,U,Y,404.0,1000052,44.1775,329.5,34.98,0.99,31.75,7.62,7.62,0.0,0.0,82.5,2.6525,4.333333333,0.0,0.666666667,0.0,14.33333333,0.0,127.3333333,0.0,76.33333333,0.0,108.6666667,0.0,0.0,0.0,0.0,51.0,0.0,88.96666667,0.0,76.13333333,58.0,48.10666667,22.0,30.88333333,133.3333333,0.0,132.4866667,0.0,43.0,0.0,32.61333333,0.0,5.0,127.3333333,108.6666667,0.0,1.666666667,1,53
3,2,Y,A,N,2103,4640.0,1702.17,1666.24,4626.0,2095,34.0,94.41,42.76,115,38,36,128.0,46.0,38.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,9.989997864,3.0,3.0,WC,1.0,0.0,O,3.0,S,M,4.0,M,3.0,3.0,,A,0.0,N,U,U,U,U,U,Y,389.0,1000053,35.5625,112.75,29.99,0.99,9.5,3.325,3.325,0.0,0.9875,-6.75,-1.0225,1.666666667,0.0,0.333333333,0.0,13.33333333,0.0,45.33333333,0.0,3.333333333,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,71.08,0.0,4.95,6.333333333,5.156666667,0.666666667,0.69,27.33333333,0.0,64.43666667,0.0,5.666666667,0.0,11.59333333,0.0,2.0,45.33333333,30.0,0.0,0.0,1,51
2,2,Y,A,N,9700,25170.02,3310.08,3217.5,24898.02,9626,60.71,469.77,181.62,1144,444,138,883.0,358.0,93.0,S,MIDWEST AREA,N,N,,4.0,4.0,WC,0.0,0.0,O,11.0,S,M,3.0,M,9.0,,C,A,0.0,I,U,U,U,U,U,Y,20.0,1000054,145.795,1293.25,67.745,0.0,264.75,80.55,80.55,0.0,0.0,446.75,22.395,6.666666667,0.0,19.33333333,0.0,39.33333333,0.0,428.6666667,0.0,68.0,0.0,364.3333333,0.0,3.333333333,6.333333333,4.66,24.33333333,0.0,728.4133333,0.0,208.0533333,92.0,67.45333333,6.333333333,10.78666667,345.3333333,0.0,708.08,0.0,86.0,0.0,228.3866667,0.0,26.0,428.6666667,364.3333333,0.0,3.0,0,55
1,1,Y,A,N,5052,7942.0,2399.93,2352.93,7914.0,5027,44.39,149.32,94.85,67,57,32,61.0,49.0,31.0,S,MIDWEST AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,10.0,S,M,4.0,M,7.0,3.0,C,A,0.0,G,U,U,U,Y,Y,Y,1646.0,1000055,31.4475,56.0,30.0,0.0,8.75,1.4475,1.4475,0.0,0.0,-34.0,-1.4475,1.0,0.0,0.0,0.0,2.0,0.0,14.33333333,0.0,12.0,0.0,11.66666667,0.0,0.0,0.0,0.0,6.333333333,0.0,5.373333333,0.0,12.7,0.0,0.0,1.0,1.32,2.333333333,0.0,1.406666667,0.0,21.0,0.0,16.66666667,0.0,1.0,14.33333333,11.66666667,0.0,0.0,1,55
1,1,N,B,N,11923,21968.11667,3252.01,2883.76,21572.12,11720,56.54,422.98,229.8,98,32,50,86.0,32.0,51.0,T,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,4.0,3.0,,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,977.0,1000056,50.5625,100.25,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0375,0.333333333,0.0,24.33333333,0.0,18.66666667,0.0,71.33333333,0.0,1.333333333,0.0,28.33333333,0.0,0.0,0.0,0.0,0.0,0.0,69.87,0.0,7.8,1.0,2.26,0.0,0.0,19.33333333,0.0,48.70666667,0.0,10.0,0.0,28.96333333,0.0,24.66666667,71.33333333,28.33333333,0.0,0.0,1,53
1,1,Y,A,N,11822,35711.0,3836.3,3761.17,35410.0,11668,72.33,680.96,224.38,388,143,52,450.0,133.0,57.0,R,MIDWEST AREA,N,R,9.989997864,3.0,3.0,,0.0,0.0,O,5.0,S,S,2.0,M,6.0,1.0,C,A,0.0,N,U,U,U,U,Y,Y,528.0,1000057,51.24,404.25,49.99,0.0,0.0,0.0,0.0,0.0,0.0,49.75,-1.25,5.333333333,0.0,2.333333333,0.0,12.33333333,0.0,134.6666667,0.0,24.0,0.0,115.3333333,0.0,2.0,4.333333333,3.336666667,6.666666667,0.0,219.5366667,0.0,73.80666667,19.66666667,22.75,0.0,0.0,130.3333333,0.0,278.2233333,0.0,8.333333333,0.0,15.12,0.0,7.666666667,134.6666667,115.3333333,0.0,1.0,1,55
1,1,Y,A,N,208,481.0,1048.76,1048.76,290.0,145,21.4,5.92,2.96,1,1,20,3.0,3.0,17.0,T,OHIO AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,,2.0,S,B,1.0,M,7.0,,C,A,0.0,N,U,U,U,U,U,N,1536.0,1000058,20.18,1.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.666666667,0.0,0.4,0.0,0.303333333,0.0,0.0,0.0,0.0,0.666666667,0.0,0.303333333,0.0,0.333333333,0.0,0.4,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0,50
3,2,N,A,N,3794,8925.07,2415.79,2377.51,8908.07,3781,44.86,168.08,71.34,35,10,37,115.0,45.0,37.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,2.0,2.0,,0.0,0.0,O,3.0,S,M,2.0,M,7.0,1.0,C,A,0.0,N,U,Y,Y,U,U,Y,1023.0,1000059,36.8375,35.5,44.99,0.0,0.0,0.0,0.0,0.0,1.8475,0.5,0.4625,0.333333333,0.0,0.0,0.0,2.0,0.0,8.666666667,0.0,1.0,0.0,6.333333333,0.0,0.0,0.0,0.0,0.666666667,0.0,22.77,0.0,1.23,1.666666667,1.93,0.333333333,0.926666667,5.0,0.0,12.76666667,0.0,2.333333333,0.0,11.23333333,0.0,0.333333333,8.666666667,6.333333333,0.0,0.0,1,55
1,1,U,A,N,3604,10721.0,2811.89,2704.07,10307.0,3415,53.02,202.1,66.96,22,5,38,25.0,6.0,39.0,C,MIDWEST AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,3.0,S,A,3.0,M,7.0,1.0,,A,0.0,N,U,U,U,U,U,Y,1597.0,1000060,37.99,71.0,37.99,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.666666667,0.0,2.666666667,0.0,14.0,0.0,0.333333333,0.0,10.66666667,0.0,0.0,0.0,0.0,0.0,0.0,31.09333333,0.0,2.373333333,1.0,0.453333333,0.0,0.0,8.333333333,0.0,12.56,0.0,2.666666667,0.0,20.90666667,0.0,0.666666667,14.0,10.66666667,0.0,0.0,0,53
1,1,N,A,N,3709,5037.0,1719.71,1708.42,4989.0,3674,42.71,124.73,91.85,164,121,45,137.0,103.0,43.0,R,MIDWEST AREA,Y,N,29.98999023,3.0,2.0,WC,1.0,0.0,O,8.0,,M,3.0,M,5.0,1.0,I,,0.0,N,Y,U,U,U,Y,N,1150.0,1000061,45.75,150.75,30.0,0.0,0.0,0.0,0.0,0.0,15.455,-40.75,1.48,6.333333333,0.0,4.0,0.0,14.33333333,0.0,58.66666667,0.0,19.66666667,0.0,35.33333333,0.0,0.0,0.0,0.0,11.0,0.0,27.89,0.0,17.54,1.0,0.75,0.0,0.0,35.33333333,0.0,29.95666667,0.0,18.33333333,0.0,15.47333333,0.0,10.33333333,58.66666667,35.33333333,0.0,0.0,1,50
1,1,N,C,N,6008,12776.0,2191.84,2128.51,12748.0,5994,43.44,260.16,122.33,377,207,42,349.0,172.0,45.0,C,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,2.0,2.0,,1.0,0.0,O,7.0,S,M,6.0,M,5.0,1.0,I,A,0.0,H,U,U,U,Y,Y,Y,901.0,1000062,42.885,406.0,40.0,0.0,53.75,13.4375,13.4375,0.0,0.0,88.0,3.565,0.666666667,0.0,1.666666667,0.0,27.0,0.0,162.6666667,0.0,44.33333333,0.0,133.6666667,0.0,0.0,0.0,0.0,27.33333333,0.0,172.9333333,0.0,47.69,6.333333333,4.123333333,4.333333333,7.013333333,93.33333333,0.0,121.5933333,0.0,84.33333333,0.0,99.03,0.0,2.333333333,162.6666667,133.6666667,0.0,1.666666667,0,50
2,2,Y,B,N,7714,14451.0,3872.66,3722.83,14071.0,7545,80.93,305.89,164.02,343,209,93,238.0,142.0,85.0,S,MIDWEST AREA,Y,N,129.9899902,3.0,3.0,WCMB,0.0,0.0,O,4.0,,B,1.0,M,6.0,2.0,C,,0.0,N,U,U,U,U,U,Y,122.0,1000063,91.175,332.75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.75,-5.425,3.333333333,0.0,2.0,0.0,33.66666667,0.333333333,230.6666667,0.333333333,33.0,0.0,192.0,0.0,0.333333333,1.0,0.756666667,21.66666667,0.0,185.65,0.0,33.21,9.0,2.366666667,4.666666667,5.4,201.3333333,0.0,196.7266667,0.0,23.33333333,0.0,22.13333333,0.0,5.333333333,231.0,192.0,0.0,0.666666667,0,50
2,2,N,A,N,50971,120185.5167,12610.01,12522.26,120095.52,50915,245.53,2354.81,998.33,2893,1238,341,2739.0,1174.0,310.0,T,TENNESSEE AREA,Y,N,199.9899902,10.0,7.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,72.0,1000064,342.8575,2961.25,139.96,11.1375,1444.75,149.975,141.725,8.25,62.335,203.75,6.8825,10.0,0.333333333,9.333333333,0.0,113.6666667,3.0,697.0,13.33333333,328.6666667,5.0,568.6666667,10.0,0.0,0.0,0.0,141.0,1.666666667,991.3666667,29.85333333,871.4966667,210.6666667,244.6433333,96.33333333,226.5033333,732.3333333,7.333333333,1549.2,24.14333333,156.0,2.666666667,313.66,5.71,19.66666667,710.3333333,578.6666667,2.333333333,34.33333333,0,52
